CourseID,Month,Enrollment_Count_monthly,Course_Revenue_monthly,Past_Enrollment_Count,Past_Average_Revenue,Revenue_Per_Enrollment_monthly,Enrollment_Count_course,Course_Revenue_course,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,Avg_Teacher_Experience,Avg_Teacher_Rating,Number_of_Teachers,Price_Band,Duration_Bucket,Rating_Tier,Experience_Bucket,CourseLevel_Encoded,Teacher_Rating_Score,Expertise_Match_Score,Revenue_Per_Enrollment_course
CR00037,2025-10,11,0.0,12.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-11,12,0.0,11.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-12,7,0.0,12.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00038,2025-01,15,5139.150000000001,,,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-02,7,2398.27,15.0,5139.150000000001,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-03,12,4111.32,7.0,3768.71,342.60999999999996,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-04,19,6509.59,12.0,3882.9133333333334,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-05,13,4453.93,19.0,4539.5825,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-06,18,6166.9800000000005,13.0,4522.452,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-07,8,2740.88,18.0,4796.54,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-08,10,3426.1000000000004,8.0,4502.874285714286,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-09,16,5481.76,10.0,4368.2775,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-10,8,2740.88,16.0,4491.9977777777785,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-11,17,5824.37,8.0,4316.886,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00038,2025-12,15,5139.150000000001,17.0,4453.93,342.61,158,54132.380000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,10.857142857142858,3.2671428571428573,7,High,Medium,High,High Experience,1,3.2671428571428573,0.7142857142857143,342.61
CR00039,2025-01,7,2426.97,,,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-02,11,3813.81,7.0,2426.97,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-03,17,5894.07,11.0,3120.39,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-04,12,4160.5199999999995,17.0,4044.9499999999994,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-05,14,4853.94,12.0,4073.8424999999997,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-06,9,3120.39,14.0,4229.861999999999,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-07,14,4853.94,9.0,4044.9499999999994,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-08,22,7627.62,14.0,4160.5199999999995,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-09,18,6240.78,22.0,4593.907499999999,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-10,16,5547.36,18.0,4776.8933333333325,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-11,14,4853.94,16.0,4853.94,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00039,2025-12,13,4507.23,14.0,4853.94,346.71,167,57900.57,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,2,3.2671428571428573,0.7142857142857143,346.71
CR00040,2025-01,17,5575.83,,,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-02,10,3279.9,17.0,5575.83,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-03,20,6559.8,10.0,4427.865,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-04,11,3607.8900000000003,20.0,5138.51,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-05,14,4591.860000000001,11.0,4755.8550000000005,327.99000000000007,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-06,16,5247.84,14.0,4723.0560000000005,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-07,15,4919.85,16.0,4810.52,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-08,14,4591.860000000001,15.0,4826.138571428572,327.99000000000007,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-09,9,2951.91,14.0,4796.85375,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-10,15,4919.85,9.0,4591.860000000001,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-11,18,5903.82,15.0,4624.659000000001,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00040,2025-12,15,4919.85,18.0,4740.946363636364,327.99,174,57070.26,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,10.857142857142858,3.2671428571428573,7,High,Short,Low,High Experience,0,3.2671428571428573,0.7142857142857143,327.99
CR00041,2025-01,14,754.04,,,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-02,9,484.74,14.0,754.04,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-03,11,592.46,9.0,619.39,53.86000000000001,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-04,14,754.04,11.0,610.4133333333333,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-05,17,915.62,14.0,646.3199999999999,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-06,19,1023.34,17.0,700.1800000000001,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-07,14,754.04,19.0,754.04,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-08,14,754.04,14.0,754.04,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-09,10,538.6,14.0,754.04,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-10,19,1023.34,10.0,730.1022222222223,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-11,15,807.9,19.0,759.426,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00041,2025-12,10,538.6,15.0,763.8327272727273,53.86,166,8940.76,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,9.625,3.6425,8,Low,Long,Low,Medium Experience,0,3.6425,0.75,53.86
CR00042,2025-01,15,0.0,,,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-02,18,0.0,15.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-03,11,0.0,18.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-04,17,0.0,11.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-05,18,0.0,17.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-06,9,0.0,18.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-07,20,0.0,9.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-08,20,0.0,20.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-09,18,0.0,20.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-10,10,0.0,18.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-11,11,0.0,10.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00042,2025-12,16,0.0,11.0,0.0,0.0,183,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,9.625,3.6425,8,Free,Medium,High,Medium Experience,1,3.6425,0.75,0.0
CR00043,2025-01,22,0.0,,,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-02,12,0.0,22.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-03,11,0.0,12.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-04,13,0.0,11.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-05,17,0.0,13.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-06,13,0.0,17.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-07,13,0.0,13.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-08,12,0.0,13.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-09,16,0.0,12.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-10,19,0.0,16.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-11,14,0.0,19.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00043,2025-12,20,0.0,14.0,0.0,0.0,182,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,9.625,3.6425,8,Free,Medium,High,Medium Experience,0,3.6425,0.75,0.0
CR00044,2025-01,10,1190.4,,,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-02,13,1547.52,10.0,1190.4,119.03999999999999,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-03,14,1666.5600000000002,13.0,1368.96,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-04,8,952.32,14.0,1468.16,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-05,9,1071.3600000000001,8.0,1339.2,119.04000000000002,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-06,22,2618.88,9.0,1285.632,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-07,17,2023.68,22.0,1507.8400000000001,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-08,18,2142.7200000000003,17.0,1581.5314285714287,119.04000000000002,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-09,15,1785.6000000000001,18.0,1651.68,119.04,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-10,9,1071.3600000000001,15.0,1666.5600000000002,119.04000000000002,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-11,13,1547.52,9.0,1607.0400000000002,119.03999999999999,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00044,2025-12,13,1547.52,13.0,1601.629090909091,119.03999999999999,161,19165.440000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,10.0,3.69,7,Low,Medium,Medium,Medium Experience,1,3.69,0.7142857142857143,119.04000000000002
CR00045,2025-01,14,0.0,,,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-02,13,0.0,14.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-03,16,0.0,13.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-04,18,0.0,16.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-05,9,0.0,18.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-06,16,0.0,9.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-07,18,0.0,16.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-08,12,0.0,18.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-09,15,0.0,12.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-10,15,0.0,15.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-11,14,0.0,15.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00045,2025-12,12,0.0,14.0,0.0,0.0,172,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,9.625,3.6425,8,Free,Short,Low,Medium Experience,2,3.6425,0.75,0.0
CR00046,2025-01,12,2977.2,,,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-02,17,4217.7,12.0,2977.2,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-03,13,3225.2999999999997,17.0,3597.45,248.09999999999997,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-04,14,3473.4,13.0,3473.3999999999996,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-05,14,3473.4,14.0,3473.3999999999996,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-06,11,2729.1,14.0,3473.4,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-07,8,1984.8,11.0,3349.35,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-08,12,2977.2,8.0,3154.4142857142856,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-09,9,2232.9,12.0,3132.2625,248.10000000000002,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-10,10,2481.0,9.0,3032.3333333333335,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-11,14,3473.4,10.0,2977.2,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00046,2025-12,6,1488.6,14.0,3022.309090909091,248.1,140,34734.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,9.75,3.5737499999999995,8,High,Short,Low,Medium Experience,0,3.5737499999999995,0.75,248.1
CR00047,2025-01,18,1612.6200000000001,,,89.59,166,14871.94,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,9.75,3.5737499999999995,8,Low,Short,Medium,Medium Experience,1,3.5737499999999995,0.75,89.59
CR00047,2025-02,15,1343.8500000000001,18.0,1612.6200000000001,89.59,166,14871.94,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,9.75,3.5737499999999995,8,Low,Short,Medium,Medium Experience,1,3.5737499999999995,0.75,89.59
CR00047,2025-03,17,1523.03,15.0,1478.2350000000001,89.59,166,14871.94,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,9.75,3.5737499999999995,8,Low,Short,Medium,Medium Experience,1,3.5737499999999995,0.75,89.59
